split,genre,file_path,filename,num_segments,num_selected_segments
train,pwv03,pwv03/pwv03-5-Amebix-Largactyl.m4a,pwv03-5-Amebix-Largactyl,14,24
train,pwv03,pwv03/pwv03-3-Propagandhi-Anti-Manifesto.m4a,pwv03-3-Propagandhi-Anti-Manifesto,14,24
train,pwv03,pwv03/pwv03-7-Detestation-Your Choice.m4a,pwv03-7-Detestation-Your Choice,12,24
train,pwv03,pwv03/pwv03-1-Flux of Pink Indians-They Lie We Die.m4a,pwv03-1-Flux of Pink Indians-They Lie We Die,12,24
train,pwv03,pwv03/pwv03-2-Subhumans-No.m4a,pwv03-2-Subhumans-No,6,21
val,pwv03,pwv03/pwv03-8-Discharge-Protest and Survive.m4a,pwv03-8-Discharge-Protest and Survive,8,24
val,pwv03,pwv03/pwv03-0-Crass-Do They Owe Us a Living.m4a,pwv03-0-Crass-Do They Owe Us a Living,4,15
test,pwv04,pwv04/pwv04-0-Joy Division-Love Will Tear Us Apart.m4a,pwv04-0-Joy Division-Love Will Tear Us Apart,14,24
train,pwv04,pwv04/pwv04-4-The Fall-Totally Wired.m4a,pwv04-4-The Fall-Totally Wired,12,24
train,pwv04,pwv04/pwv04-3-Section 25-Dirty Disco.m4a,pwv04-3-Section 25-Dirty Disco,20,24
train,pwv04,pwv04/pwv04-7-Gang of Four-Damaged Goods.m4a,pwv04-7-Gang of Four-Damaged Goods,12,24
train,pwv04,pwv04/pwv04-2-Public Image Limited-This is not a Love Song.m4a,pwv04-2-Public Image Limited-This is not a Love Song,16,24
train,pwv04,pwv04/pwv04-9-Killing Joke-Love Like Blood.m4a,pwv04-9-Killing Joke-Love Like Blood,18,24
train,pwv04,pwv04/pwv04-6-Tuxedomoon-No Tears.m4a,pwv04-6-Tuxedomoon-No Tears,22,24
train,pwv04,pwv04/pwv04-1-The Psychedelic Furs-Pretty In Pink.m4a,pwv04-1-The Psychedelic Furs-Pretty In Pink,16,24
val,pwv04,pwv04/pwv04-8-Echo & the Bunnymen-Bring on the Dancing Horses.m4a,pwv04-8-Echo & the Bunnymen-Bring on the Dancing Horses,14,24
val,pwv04,pwv04/pwv04-5-The Pop Group-She’s Beyond Good and Evil.m4a,pwv04-5-The Pop Group-She’s Beyond Good and Evil,12,24
test,pwv05,pwv05/pwv05-7-Lounge Lizards-Do the Wrong Thing.m4a,pwv05-7-Lounge Lizards-Do the Wrong Thing,10,24
train,pwv05,pwv05/pwv05-5-DNA-Not Moving.m4a,pwv05-5-DNA-Not Moving,10,24
train,pwv05,pwv05/pwv05-9-Suicide-Wild in Blue.m4a,pwv05-9-Suicide-Wild in Blue,18,24
train,pwv05,pwv05/pwv05-3-Live Skull-Machete.m4a,pwv05-3-Live Skull-Machete,14,24
train,pwv05,pwv05/pwv05-1-Teenage Jesus and the Jerks-The Closet.m4a,pwv05-1-Teenage Jesus and the Jerks-The Closet,14,24
train,pwv05,pwv05/pwv05-0-Contortions-Dish It Out.m4a,pwv05-0-Contortions-Dish It Out,12,24
train,pwv05,pwv05/pwv05-2-Swans-No Words No Thoughts.m4a,pwv05-2-Swans-No Words No Thoughts,42,24
train,pwv05,pwv05/pwv05-4-Mars-Helen Forsdale.m4a,pwv05-4-Mars-Helen Forsdale,8,24
val,pwv05,pwv05/pwv05-6-Theoretical Girls-Computer Dating.m4a,pwv05-6-Theoretical Girls-Computer Dating,12,24
val,pwv05,pwv05/pwv05-8-Lydia Lunch-This Side of Nowhere.m4a,pwv05-8-Lydia Lunch-This Side of Nowhere,16,24
test,pwv06,pwv06/pwv06-3-The Stranglers-Peaches.m4a,pwv06-3-The Stranglers-Peaches,16,24
test,pwv06,pwv06/pwv06-4-B-52s - Mesopotamia.m4a,pwv06-4-B-52s - Mesopotamia,14,24
train,pwv06,pwv06/pwv06-5-Devo-Mongoloid.m4a,pwv06-5-Devo-Mongoloid,12,24
train,pwv06,pwv06/pwv06-9-Fischer Z-The Worker.m4a,pwv06-9-Fischer Z-The Worker,12,24
train,pwv06,pwv06/pwv06-2-Adam and the Ants-Stand and Deliver.m4a,pwv06-2-Adam and the Ants-Stand and Deliver,14,24
train,pwv06,pwv06/pwv06-6-The Police-Roxanne.m4a,pwv06-6-The Police-Roxanne,12,24
train,pwv06,pwv06/pwv06-0-Blondie-Atomic.m4a,pwv06-0-Blondie-Atomic,16,24
train,pwv06,pwv06/pwv06-7-XTC-Senses Working Overtime.m4a,pwv06-7-XTC-Senses Working Overtime,18,24
train,pwv06,pwv06/pwv06-1-Talking Heads-Slippery People.m4a,pwv06-1-Talking Heads-Slippery People,16,24
val,pwv06,pwv06/pwv06-10-The Teardrop Explodes-Reward.m4a,pwv06-10-The Teardrop Explodes-Reward,10,24
val,pwv06,pwv06/pwv06-8-Thomas Dolby-Hyperactive.m4a,pwv06-8-Thomas Dolby-Hyperactive,16,24
test,pwv07,pwv07/pwv07-0-The Cramps-Human Fly.m4a,pwv07-0-The Cramps-Human Fly,8,24
train,pwv07,pwv07/pwv07-6-Misfits-Die Die My Darling.m4a,pwv07-6-Misfits-Die Die My Darling,12,24
train,pwv07,pwv07/pwv07-8-Calabrese-Voices of the Dead.m4a,pwv07-8-Calabrese-Voices of the Dead,10,24
train,pwv07,pwv07/pwv07-7-Zombina & the Skeletons-Zombie Hop.m4a,pwv07-7-Zombina & the Skeletons-Zombie Hop,10,24
train,pwv07,pwv07/pwv07-5-The Red Elvises-Boogie on the Beach.m4a,pwv07-5-The Red Elvises-Boogie on the Beach,10,24
train,pwv07,pwv07/pwv07-3-The Living End-All Torn Down.m4a,pwv07-3-The Living End-All Torn Down,16,24
train,pwv07,pwv07/pwv07-4-Demented Are Go-Bodies in the Basement.m4a,pwv07-4-Demented Are Go-Bodies in the Basement,8,24
train,pwv07,pwv07/pwv07-2-The Meteors-Psycho for Your Love.m4a,pwv07-2-The Meteors-Psycho for Your Love,10,24
val,pwv07,pwv07/pwv07-1-Reverend Horton Heat-Let Me Teach You How to Eat.m4a,pwv07-1-Reverend Horton Heat-Let Me Teach You How to Eat,12,24
val,pwv07,pwv07/pwv07-9-Wednesday 13-I Walked with a Zombie.m4a,pwv07-9-Wednesday 13-I Walked with a Zombie,14,24
test,pwv08,pwv08/pwv08-1-Soft Cell-Tainted Love.m4a,pwv08-1-Soft Cell-Tainted Love,10,24
test,pwv08,pwv08/pwv08-6-Eurythmics-Sweet Dreams.m4a,pwv08-6-Eurythmics-Sweet Dreams,14,24
train,pwv08,pwv08/pwv08-8-Tears for Fears-Shout.m4a,pwv08-8-Tears for Fears-Shout,26,24
train,pwv08,pwv08/pwv08-3-Duran Duran-A View to a Kill.m4a,pwv08-3-Duran Duran-A View to a Kill,16,24
train,pwv08,pwv08/pwv08-9-Gary Numan-Are Friends Electric_.m4a,pwv08-9-Gary Numan-Are Friends Electric_,26,24
train,pwv08,pwv08/pwv08-4-Talk Talk-Life’s What You Make It.m4a,pwv08-4-Talk Talk-Life’s What You Make It,16,24
train,pwv08,pwv08/pwv08-10-Visage-Fade to Grey.m4a,pwv08-10-Visage-Fade to Grey,12,24
train,pwv08,pwv08/pwv08-5-Alphaville-Sounds like a Melody.m4a,pwv08-5-Alphaville-Sounds like a Melody,14,24
train,pwv08,pwv08/pwv08-7-Pet Shop Boys-It's a Sin.m4a,pwv08-7-Pet Shop Boys-It's a Sin,20,24
train,pwv08,pwv08/pwv08-0-Depeche Mode-Strangelove.m4a,pwv08-0-Depeche Mode-Strangelove,14,24
val,pwv08,pwv08/pwv08-2-The Human League-Don’t You Want Me.m4a,pwv08-2-The Human League-Don’t You Want Me,12,24
val,pwv08,pwv08/pwv08-11-Bronski Beat-Smalltown Boy.m4a,pwv08-11-Bronski Beat-Smalltown Boy,20,24
test,rap01,rap01/rap01-5-Fearless Four-Rockin’ It.m4a,rap01-5-Fearless Four-Rockin’ It,26,24
train,rap01,rap01/rap01-7-The Fatback Band-King Tim III.m4a,rap01-7-The Fatback Band-King Tim III,24,24
train,rap01,rap01/rap01-6-Fab 5 Freddy-Change The Beat.m4a,rap01-6-Fab 5 Freddy-Change The Beat,30,24
train,rap01,rap01/rap01-0-Grandmaster Flash-The Message.m4a,rap01-0-Grandmaster Flash-The Message,28,24
train,rap01,rap01/rap01-4-Cold Crush Brothers-Cold Crush.m4a,rap01-4-Cold Crush Brothers-Cold Crush,30,24
train,rap01,rap01/rap01-8-Paulett & Tanya Winley-Rhymin’ and Rappin’.m4a,rap01-8-Paulett & Tanya Winley-Rhymin’ and Rappin’,20,24
train,rap01,rap01/rap01-2-Kurtis Blow-The Breaks.m4a,rap01-2-Kurtis Blow-The Breaks,14,24
train,rap01,rap01/rap01-3-Funky Four +1-That’s The Joint.m4a,rap01-3-Funky Four +1-That’s The Joint,36,24
val,rap01,rap01/rap01-1-The Sugarhill Gang-Rapper’s Delight.m4a,rap01-1-The Sugarhill Gang-Rapper’s Delight,58,24
val,rap01,rap01/rap01-9-Treacherous Three-Body Rock.m4a,rap01-9-Treacherous Three-Body Rock,30,24
test,rap02,rap02/rap02-3-Ultramagnetic MC’s-Give the Drummer Some.m4a,rap02-3-Ultramagnetic MC’s-Give the Drummer Some,14,24
test,rap02,rap02/rap02-9-Kool G Rap & DJ Polo-Road to the Riches.m4a,rap02-9-Kool G Rap & DJ Polo-Road to the Riches,20,24
train,rap02,rap02/rap02-5-LL Cool J-Mama Said Knock You Out.m4a,rap02-5-LL Cool J-Mama Said Knock You Out,18,24
train,rap02,rap02/rap02-8-Boogie Down Productions-9mm Goes Bang.m4a,rap02-8-Boogie Down Productions-9mm Goes Bang,16,24
train,rap02,rap02/rap02-2-EPMD-Da Joint.m4a,rap02-2-EPMD-Da Joint,16,24
train,rap02,rap02/rap02-0-RUN D.M.C.-Rock Box.m4a,rap02-0-RUN D.M.C.-Rock Box,22,24
train,rap02,rap02/rap02-4-Slick Rick-Children’s Story.m4a,rap02-4-Slick Rick-Children’s Story,16,24
train,rap02,rap02/rap02-1-Eric B & Rakim-I Know You Got Soul.m4a,rap02-1-Eric B & Rakim-I Know You Got Soul,18,24
train,rap02,"rap02/rap02-10-Schoolly D-PSK, What Does It Mean_.m4a","rap02-10-Schoolly D-PSK, What Does It Mean_",26,24
val,rap02,rap02/rap02-7-KRS-One – The MC.m4a,rap02-7-KRS-One – The MC,12,24
val,rap02,rap02/rap02-6-Public Enemy-Black Steel in the Hour of Chaos.m4a,rap02-6-Public Enemy-Black Steel in the Hour of Chaos,14,24
test,rap03,rap03/rap03-6-L’Trimm-Cars With the Boom!.m4a,rap03-6-L’Trimm-Cars With the Boom!,14,24
train,rap03,rap03/rap03-4-MC ADE-Bass Rock Express.m4a,rap03-4-MC ADE-Bass Rock Express,24,24
train,rap03,rap03/rap03-5-JJ FAD-Supersonic.m4a,rap03-5-JJ FAD-Supersonic,14,24
train,rap03,rap03/rap03-3-69 Boyz-C’Mon Ride Da Train.m4a,rap03-3-69 Boyz-C’Mon Ride Da Train,16,24
train,rap03,rap03/rap03-7-MC Shy D-Shake It.m4a,rap03-7-MC Shy D-Shake It,14,24
train,rap03,rap03/rap03-1-2 Live Crew-Me So Horny.m4a,rap03-1-2 Live Crew-Me So Horny,18,24
train,rap03,rap03/rap03-0-Sir Mix-A-Lot – Baby Got Back.m4a,rap03-0-Sir Mix-A-Lot – Baby Got Back,16,24
train,rap03,rap03/rap03-8-740 Boyz-Shimmy Shake.m4a,rap03-8-740 Boyz-Shimmy Shake,14,24
val,rap03,rap03/rap03-9-MC Luscious-Boom! I Got Your Boyfriend.m4a,rap03-9-MC Luscious-Boom! I Got Your Boyfriend,4,12
val,rap03,rap03/rap03-2-Maggoton & Crushing Crew-Miami Bass Express.m4a,rap03-2-Maggoton & Crushing Crew-Miami Bass Express,20,24
test,rap04,rap04/rap04-9-DJ Quik-Tonite.m4a,rap04-9-DJ Quik-Tonite,20,24
test,rap04,rap04/rap04-4-Snoop Dogg-Snoop’s Upside Your Head.m4a,rap04-4-Snoop Dogg-Snoop’s Upside Your Head,12,24
train,rap04,rap04/rap04-10-Tha Dogg Pound-What Would You Do.m4a,rap04-10-Tha Dogg Pound-What Would You Do,20,24
train,rap04,rap04/rap04-1-Ice-T – New Jack Hustler.m4a,rap04-1-Ice-T – New Jack Hustler,16,24
train,rap04,rap04/rap04-3-Dr.Dre-Nuthin’ But a G Thang.m4a,rap04-3-Dr.Dre-Nuthin’ But a G Thang,14,24
train,rap04,rap04/rap04-6-Warren G-Regulate.m4a,rap04-6-Warren G-Regulate,14,24
train,rap04,rap04/rap04-8-Da Lench Mob-Guerillas in tha Mist.m4a,rap04-8-Da Lench Mob-Guerillas in tha Mist,16,24
train,rap04,rap04/rap04-7-Compton’s Most Wanted-Hood Took Me Under.m4a,rap04-7-Compton’s Most Wanted-Hood Took Me Under,14,24
train,rap04,rap04/rap04-0-N.W.A.-Straight Outta Compton.m4a,rap04-0-N.W.A.-Straight Outta Compton,16,24
val,rap04,rap04/rap04-5-Ice Cube-Natural Born Killaz.m4a,rap04-5-Ice Cube-Natural Born Killaz,18,24
val,rap04,rap04/rap04-2-2Pac-Only God Can Judge Me Now.m4a,rap04-2-2Pac-Only God Can Judge Me Now,18,24
test,rap05,rap05/rap05-3-Gang Starr-Lovesick.m4a,rap05-3-Gang Starr-Lovesick,12,24
test,rap05,rap05/rap05-6-Naughty By Nature-Hip-Hop Hooray.m4a,rap05-6-Naughty By Nature-Hip-Hop Hooray,16,24
train,rap05,rap05/rap05-10-Common-I Used to Love H.E.R..m4a,rap05-10-Common-I Used to Love H.E.R.,16,24
train,rap05,rap05/rap05-1-A Tribe Called Quest-Award Tour.m4a,rap05-1-A Tribe Called Quest-Award Tour,12,24
train,rap05,rap05/rap05-2-The Jungle Brothers-Because I Got it Like That.m4a,rap05-2-The Jungle Brothers-Because I Got it Like That,18,24
train,rap05,rap05/rap05-11-Souls of Mischief-93 til Infinity.m4a,rap05-11-Souls of Mischief-93 til Infinity,230,24
train,rap05,rap05/rap05-4-Del Tha Funkee Homosapien-Mistydobalina.m4a,rap05-4-Del Tha Funkee Homosapien-Mistydobalina,16,24
train,rap05,rap05/rap05-5-The Beatnuts-Watch Out Now.m4a,rap05-5-The Beatnuts-Watch Out Now,14,24
train,rap05,rap05/rap05-0-De La Soul-Ring Ring Ring.m4a,rap05-0-De La Soul-Ring Ring Ring,20,24
train,rap05,rap05/rap05-8-A.D.O.R.-One for the Trouble.m4a,rap05-8-A.D.O.R.-One for the Trouble,16,24
val,rap05,rap05/rap05-7-Queen Latifah-U.N.I.T.Y..m4a,rap05-7-Queen Latifah-U.N.I.T.Y.,16,24
val,rap05,rap05/rap05-9-Brand Nubian-Punks Jump Up To Get Beat Down.m4a,rap05-9-Brand Nubian-Punks Jump Up To Get Beat Down,16,24
test,rap06,rap06/rap06-3-Immortal Technique-Bin Laden.m4a,rap06-3-Immortal Technique-Bin Laden,12,24
test,rap06,rap06/rap06-0-Wu-Tang Clan – Reunited.m4a,rap06-0-Wu-Tang Clan – Reunited,20,24
train,rap06,rap06/rap06-9-Danger Mouse & Jemini-Bush Boys.m4a,rap06-9-Danger Mouse & Jemini-Bush Boys,16,24
train,rap06,rap06/rap06-5-Company Flow-8 Steps to Perfection.m4a,rap06-5-Company Flow-8 Steps to Perfection,18,24
train,rap06,rap06/rap06-10-Army of the Pharaohs-Seven.m4a,rap06-10-Army of the Pharaohs-Seven,24,24
train,rap06,rap06/rap06-6-Cannibal Ox-The F Word.m4a,rap06-6-Cannibal Ox-The F Word,22,24
train,rap06,rap06/rap06-2-Mos Def-Mathematics.m4a,rap06-2-Mos Def-Mathematics,16,24
train,rap06,rap06/rap06-7-Talib Kweli-Every Ghetto.m4a,rap06-7-Talib Kweli-Every Ghetto,12,24
train,rap06,rap06/rap06-1-Dead Prez-I’m an African.m4a,rap06-1-Dead Prez-I’m an African,12,24
val,rap06,rap06/rap06-8-M.O.P.-Cold as Ice.m4a,rap06-8-M.O.P.-Cold as Ice,16,24
val,rap06,rap06/rap06-4-Deltron 3030-3030.m4a,rap06-4-Deltron 3030-3030,28,24
test,rap07,rap07/rap07-8-Three 6 Mafia-Tear Da Club Up ‘97.m4a,rap07-8-Three 6 Mafia-Tear Da Club Up ‘97,18,24
test,rap07,rap07/rap07-6-Lil Jon & the East Side Boys-Get Low.m4a,rap07-6-Lil Jon & the East Side Boys-Get Low,22,24
train,rap07,rap07/rap07-2-Arrested Development-Tennessee.m4a,rap07-2-Arrested Development-Tennessee,18,24
train,rap07,rap07/rap07-1-Outkast-Ms. Jackson.m4a,rap07-1-Outkast-Ms. Jackson,18,24
train,rap07,rap07/rap07-5-N.E.R.D.-Lapdance.m4a,rap07-5-N.E.R.D.-Lapdance,14,24
train,rap07,rap07/rap07-4-Al Kapone-Don’t Push Me.m4a,rap07-4-Al Kapone-Don’t Push Me,18,24
train,rap07,rap07/rap07-0-Goodie Mob-Dirty South.m4a,rap07-0-Goodie Mob-Dirty South,14,24
train,rap07,rap07/rap07-3-Geto Boys-Damn It Feels Good to be a Gangsta.m4a,rap07-3-Geto Boys-Damn It Feels Good to be a Gangsta,18,24
val,rap07,rap07/rap07-7-Ying Yang Twins-I Yi Yi.m4a,rap07-7-Ying Yang Twins-I Yi Yi,14,24
test,rap08,rap08/rap08-6-Cam’Ron-Oh Boy.m4a,rap08-6-Cam’Ron-Oh Boy,18,24
test,rap08,rap08/rap08-3-50 Cent-In Da Club.m4a,rap08-3-50 Cent-In Da Club,16,24
train,rap08,rap08/rap08-4-Jay-Z – 99 Problems.m4a,rap08-4-Jay-Z – 99 Problems,16,24
train,rap08,rap08/rap08-2-NAS-If I Ruled the World.m4a,rap08-2-NAS-If I Ruled the World,18,24
train,rap08,rap08/rap08-0-The Notorious B.I.G.-Hypnotize.m4a,rap08-0-The Notorious B.I.G.-Hypnotize,14,24
train,rap08,rap08/rap08-1-Puff Daddy ft. Mase-Can’t Nobody Hold Me Down.m4a,rap08-1-Puff Daddy ft. Mase-Can’t Nobody Hold Me Down,18,24
train,rap08,rap08/rap08-8-G-Unit – Stunt 101.m4a,rap08-8-G-Unit – Stunt 101,14,24
train,rap08,rap08/rap08-7-DMX-Party Up.m4a,rap08-7-DMX-Party Up,18,24
val,rap08,rap08/rap08-5-Big Pun-Capital Punishment.m4a,rap08-5-Big Pun-Capital Punishment,24,24
test,rap09,rap09/rap09-8-Ace Hood-Bugatti.m4a,rap09-8-Ace Hood-Bugatti,20,24
test,rap09,rap09/rap09-9-Chief Keef-Hate Being Sober.m4a,rap09-9-Chief Keef-Hate Being Sober,22,24
train,rap09,rap09/rap09-3-Razjah-Movie Star.m4a,rap09-3-Razjah-Movie Star,6,18
train,rap09,rap09/rap09-11-Fredo Santana-Go Crazy.m4a,rap09-11-Fredo Santana-Go Crazy,10,24
train,rap09,rap09/rap09-0-T.I.-24’s.m4a,rap09-0-T.I.-24’s,18,24
train,rap09,rap09/rap09-7-Young Jeezy-Me OK.m4a,rap09-7-Young Jeezy-Me OK,16,24
train,rap09,rap09/rap09-6-808 Mafia-Mission.m4a,rap09-6-808 Mafia-Mission,14,24
train,rap09,rap09/rap09-5-Gucci Mane-Normal.m4a,rap09-5-Gucci Mane-Normal,16,24
train,rap09,rap09/rap09-10-Lil Reese-Team.m4a,rap09-10-Lil Reese-Team,10,24
train,rap09,rap09/rap09-2-Waka Flocka Flame-Hard in Da Paint.m4a,rap09-2-Waka Flocka Flame-Hard in Da Paint,16,24
val,rap09,rap09/rap09-1-Rick Ross-B.M.F..m4a,rap09-1-Rick Ross-B.M.F.,16,24
val,rap09,rap09/rap09-4-Lil Lody-Top Notch.m4a,rap09-4-Lil Lody-Top Notch,14,24
test,rap10,rap10/rap10-8-Akon-Smack That.m4a,rap10-8-Akon-Smack That,14,24
test,rap10,rap10/rap10-10-Pharell Williams-Marilyn Monroe.m4a,rap10-10-Pharell Williams-Marilyn Monroe,18,24
train,rap10,rap10/rap10-5-Lil’ Wayne-Lollipop.m4a,rap10-5-Lil’ Wayne-Lollipop,18,24
train,rap10,rap10/rap10-2-Timbaland-The Way I Are.m4a,rap10-2-Timbaland-The Way I Are,14,24
train,rap10,rap10/rap10-6-Nelly-Hot in Here.m4a,rap10-6-Nelly-Hot in Here,14,24
train,rap10,rap10/rap10-1-Beyoncé ft Jay-Z – Crazy In Love.m4a,rap10-1-Beyoncé ft Jay-Z – Crazy In Love,16,24
train,rap10,rap10/rap10-3-Rihanna-Umbrella.m4a,rap10-3-Rihanna-Umbrella,16,24
train,rap10,rap10/rap10-0-Usher-Yeah!.m4a,rap10-0-Usher-Yeah!,16,24
train,rap10,rap10/rap10-4-Missy Elliot-Get Ur Freak On.m4a,rap10-4-Missy Elliot-Get Ur Freak On,14,24
val,rap10,rap10/rap10-7-The Black Eyed Peas-My Humps.m4a,rap10-7-The Black Eyed Peas-My Humps,14,24
val,rap10,rap10/rap10-9-T-Pain – Up Down.m4a,rap10-9-T-Pain – Up Down,16,24
test,rap11,rap11/rap11-6-Rustie-First Mythz.m4a,rap11-6-Rustie-First Mythz,14,24
test,rap11,rap11/rap11-8-Dabrye ft MF Doom-Air.m4a,rap11-8-Dabrye ft MF Doom-Air,12,24
train,rap11,rap11/rap11-7-Funkstörung-Grammy Winners.m4a,rap11-7-Funkstörung-Grammy Winners,12,24
train,rap11,rap11/rap11-4-The Glitch Mob-We Can Make the World Stop.m4a,rap11-4-The Glitch Mob-We Can Make the World Stop,20,24
train,rap11,rap11/rap11-3-edIT-Ants.m4a,rap11-3-edIT-Ants,16,24
train,rap11,rap11/rap11-5-Pretty Lights-Finally Moving.m4a,rap11-5-Pretty Lights-Finally Moving,18,24
train,rap11,rap11/rap11-2-Prefuse 73-Perverted Undertone.m4a,rap11-2-Prefuse 73-Perverted Undertone,12,24
train,rap11,rap11/rap11-1-Push Button Objects-360 Degrees.m4a,rap11-1-Push Button Objects-360 Degrees,14,24
val,rap11,rap11/rap11-0-Antipop Consortium-Ghostlawns.m4a,rap11-0-Antipop Consortium-Ghostlawns,12,24
test,rnb01,rnb01/rnb01-4-Clyde McPhatter-Rock and Cry.m4a,rnb01-4-Clyde McPhatter-Rock and Cry,8,24
test,rnb01,rnb01/rnb01-3-Bo Diddley-Bo Diddley.m4a,rnb01-3-Bo Diddley-Bo Diddley,10,24
train,rnb01,rnb01/rnb01-2-Ruth Brown-Tears Keep Tumbling Down.m4a,rnb01-2-Ruth Brown-Tears Keep Tumbling Down,10,24
train,rnb01,rnb01/rnb01-0-Fats Domino-Blueberry Hill.m4a,rnb01-0-Fats Domino-Blueberry Hill,8,24
train,rnb01,rnb01/rnb01-7-Dinah Washington-Relax Max.m4a,rnb01-7-Dinah Washington-Relax Max,10,24
train,rnb01,rnb01/rnb01-6-Little Milton-So Mean To Me.m4a,rnb01-6-Little Milton-So Mean To Me,10,24
train,rnb01,rnb01/rnb01-1-Little Richard-Tutti Frutti.m4a,rnb01-1-Little Richard-Tutti Frutti,6,21
train,rnb01,rnb01/rnb01-5-Johnny Watson-I Say I Love Yo.m4a,rnb01-5-Johnny Watson-I Say I Love Yo,10,24
val,rnb01,rnb01/rnb01-8-Etta James-Mellow Fellow.m4a,rnb01-8-Etta James-Mellow Fellow,12,24
test,rnb02,rnb02/rnb02-8-Randy & the Rainbows-Denise.m4a,rnb02-8-Randy & the Rainbows-Denise,8,21
train,rnb02,rnb02/rnb02-3-The Coasters-Down in Mexico.m4a,rnb02-3-The Coasters-Down in Mexico,12,24
train,rnb02,rnb02/rnb02-1-Ink Spots-If I Didn’t Care.m4a,rnb02-1-Ink Spots-If I Didn’t Care,12,24
train,rnb02,rnb02/rnb02-5-Orioles-For All We Know.m4a,rnb02-5-Orioles-For All We Know,10,24
train,rnb02,rnb02/rnb02-6-Frankie Lymon and the Teenagers-Baby Baby.m4a,rnb02-6-Frankie Lymon and the Teenagers-Baby Baby,8,24
train,rnb02,rnb02/rnb02-0-The Platters-The Great Pretender.m4a,rnb02-0-The Platters-The Great Pretender,10,24
train,rnb02,rnb02/rnb02-7-The Turbans-When You Dance.m4a,rnb02-7-The Turbans-When You Dance,10,24
train,rnb02,rnb02/rnb02-9-The Clovers-Love Potion n°9.m4a,rnb02-9-The Clovers-Love Potion n°9,6,21
val,rnb02,rnb02/rnb02-4-The Quotations-Imagination.m4a,rnb02-4-The Quotations-Imagination,8,24
val,rnb02,rnb02/rnb02-2-The Mills Brothers-Glow Worm.m4a,rnb02-2-The Mills Brothers-Glow Worm,10,24
test,rnb03,rnb03/rnb03-8-William Bell-I Forgot to Be Your Lover.m4a,rnb03-8-William Bell-I Forgot to Be Your Lover,14,24
train,rnb03,rnb03/rnb03-1-Sam Cooke-Bring It on Home to Me.m4a,rnb03-1-Sam Cooke-Bring It on Home to Me,10,24
train,rnb03,rnb03/rnb03-6-The Dramatics-Whatcha See Is Whatcha Get.m4a,rnb03-6-The Dramatics-Whatcha See Is Whatcha Get,14,24
train,rnb03,rnb03/rnb03-2-Irma Thomas-Wish Someone Would Care.m4a,rnb03-2-Irma Thomas-Wish Someone Would Care,10,24
train,rnb03,rnb03/rnb03-3-Percy Sledge-When a Man Loves a Woman.m4a,rnb03-3-Percy Sledge-When a Man Loves a Woman,10,24
train,rnb03,rnb03/rnb03-4-Betty Harris-What’d I Do Wrong.m4a,rnb03-4-Betty Harris-What’d I Do Wrong,10,24
train,rnb03,rnb03/rnb03-0-Otis Redding-Sitting on the Dock of the Bay.m4a,rnb03-0-Otis Redding-Sitting on the Dock of the Bay,10,24
train,rnb03,rnb03/rnb03-5-Sam and Dave-Soul Man.m4a,rnb03-5-Sam and Dave-Soul Man,10,24
val,rnb03,rnb03/rnb03-7-The Staple Singers-Respect Yourself.m4a,rnb03-7-The Staple Singers-Respect Yourself,18,24
val,rnb03,rnb03/rnb03-9-The Soul Children-Don’t Take My Kindness for Weakness.m4a,rnb03-9-The Soul Children-Don’t Take My Kindness for Weakness,14,24
test,rnb04,rnb04/rnb04-10-Tony Clarke-Landslide.m4a,rnb04-10-Tony Clarke-Landslide,8,24
test,rnb04,rnb04/rnb04-9-Mel Torme-Comin’ Home Baby!.m4a,rnb04-9-Mel Torme-Comin’ Home Baby!,10,24
train,rnb04,rnb04/rnb04-6-The Impressions-It’s All Right.m4a,rnb04-6-The Impressions-It’s All Right,10,24
train,rnb04,rnb04/rnb04-2-Stevie Wonder-I Just Called to Say I Love You.m4a,rnb04-2-Stevie Wonder-I Just Called to Say I Love You,24,24
train,rnb04,rnb04/rnb04-0-The Supremes-You Keep Me Hangin On.m4a,rnb04-0-The Supremes-You Keep Me Hangin On,10,24
train,rnb04,rnb04/rnb04-7-Donny Hathaway-The Ghetto.m4a,rnb04-7-Donny Hathaway-The Ghetto,26,24
train,rnb04,rnb04/rnb04-8-Frank Wilson-Do I Love You.m4a,rnb04-8-Frank Wilson-Do I Love You,10,24
train,rnb04,rnb04/rnb04-1-The Four Tops-Reach Out (I’ll Be There).m4a,rnb04-1-The Four Tops-Reach Out (I’ll Be There),12,24
train,rnb04,rnb04/rnb04-4-The Miracles-The Tears of a Clown.m4a,rnb04-4-The Miracles-The Tears of a Clown,12,24
val,rnb04,rnb04/rnb04-3-The Velvelettes-Needle in a Haystack.m4a,rnb04-3-The Velvelettes-Needle in a Haystack,8,24
val,rnb04,rnb04/rnb04-5-The Dells-Stay In My Corner.m4a,rnb04-5-The Dells-Stay In My Corner,24,24
test,rnb05,rnb05/rnb05-3-The O’Jays-I Love Music.m4a,rnb05-3-The O’Jays-I Love Music,26,24
test,rnb05,rnb05/rnb05-10-The Ronettes-Be My Baby.m4a,rnb05-10-The Ronettes-Be My Baby,10,24
train,rnb05,rnb05/rnb05-6-The Spinners-Working My Way Back to You Girl.m4a,rnb05-6-The Spinners-Working My Way Back to You Girl,14,24
